Date;Time UTC;Latitude;Longitude;Depth;Depth Type;Magnitude Type;Magnitude;Region Name;Last Update;Eqid;
2013-04-19;19:58:40;50.07;157.45;10; ;Mw;6.1;KURIL ISLANDS;2013-04-22 07:46;313271;
2013-04-19;03:05:52;46.26;150.85;100; ;Mw;7.2;KURIL ISLANDS;2013-04-19 06:49;313200;
2013-04-16;22:55:27;-3.21;142.43;10; ;Mw;6.6;NEAR N COAST OF NEW GUINEA, PNG.;2013-04-17 07:08;312899;
2013-04-16;10:44:20;28.14;62.08;87; ;Mw;7.8;IRAN-PAKISTAN BORDER REGION;2013-04-16 12:13;312831;
2013-04-14;01:32:25;-6.45;154.61;48; ;Mw;6.5;BOUGAINVILLE REGION, P.N.G.;2013-04-14 06:17;312554;
2013-04-13;22:49:49;-19.11;169.59;268; ;Mw;6.0;VANUATU;2013-04-14 06:43;312537;
2013-04-10;20:20:27;20.80;122.07;10; ;Mw;6.0;BATAN ISL REGION, PHILIPPINES;2013-04-11 06:47;312112;
2013-04-09;11:52:50;28.48;51.58;10; ;Mw;6.3;SOUTHERN IRAN;2013-04-09 12:55;311828;
2013-04-06;04:42:37;-3.54;138.46;73; ;Mw;7.0;PAPUA, INDONESIA;2013-04-08 08:37;311423;
2013-04-05;13:00:01;42.80;131.08;551; ;Mw;6.2;E. RUSSIA-N.E. CHINA BORDER REG.;2013-04-05 13:35;311346;
2013-04-01;18:53:17;39.58;143.10;10; ;Mw;6.0;OFF EAST COAST OF HONSHU, JAPAN;2013-04-02 06:32;310766;
2013-03-27;02:03:20;23.84;121.13;21; ;Mw;6.0;TAIWAN;2013-03-27 07:43;310026;
2013-03-25;23:02:14;14.70;-90.32;200; ;Mw;6.2;GUATEMALA;2013-03-26 08:27;309861;
2013-03-24;08:13:45;-20.63;173.49;10;f;Mw;6.1;VANUATU REGION;2013-03-25 09:12;309510;
2013-03-24;04:18:34;50.72;160.19;10; ;Mw;6.0;EAST OF KURIL ISLANDS;2013-03-25 08:10;309476;
2013-03-19;03:28:59;-58.92;-24.47;29; ;Mw;6.0;SOUTH SANDWICH ISLANDS REGION;2013-03-19 07:36;308798;
2013-03-10;22:51:50;-6.59;148.30;22; ;Mw;6.5;NEW BRITAIN REGION, P.N.G.;2013-03-11 05:48;307831;
2013-03-01;13:20:52;50.92;157.53;50;f;Mw;6.5;KURIL ISLANDS;2013-03-01 15:12;306695;
2013-03-01;12:53:54;50.97;157.56;56; ;Mw;6.3;KURIL ISLANDS;2013-03-01 15:11;306692;
2013-02-28;14:05:52;50.92;157.36;60; ;Mw;6.8;KURIL ISLANDS;2013-03-01 13:57;306603;
2013-02-22;12:01:59;-27.89;-63.18;588; ;Mw;6.1;SANTIAGO DEL ESTERO, ARGENTINA;2013-02-22 12:45;305812;
2013-02-16;05:16:18;-36.27;178.02;206; ;Mw;6.0;OFF E. COAST OF N. ISLAND, N.Z.;2013-02-16 07:26;304975;
2013-02-16;04:37:35;5.96;125.85;94; ;Mw;6.2;MINDANAO, PHILIPPINES;2013-02-16 07:25;304966;
2013-02-14;13:13:53;67.62;142.66;10;f;Mw;6.6;NORTHEASTERN SAKHA, RUSSIA;2013-02-14 15:01;304735;
2013-02-10;18:39:35;-10.95;165.47;30; ;Mw;6.1;SANTA CRUZ ISLANDS;2013-02-11 08:01;304281;
2013-02-09;21:02:22;-10.94;165.77;10; ;Mw;6.6;SANTA CRUZ ISLANDS;2013-02-09 21:37;304154;
2013-02-09;14:16:07;1.17;-77.41;134; ;Mw;7.0;COLOMBIA;2013-02-11 07:29;304122;
2013-02-08;15:26:37;-10.83;166.05;10; ;Mw;7.0;SANTA CRUZ ISLANDS;2013-02-08 15:38;304018;
2013-02-08;11:12:12;-10.90;165.92;10;f;Mw;6.9;SANTA CRUZ ISLANDS;2013-02-08 12:33;303988;
2013-02-07;18:59:16;-10.95;165.67;10; ;Mw;6.7;SANTA CRUZ ISLANDS;2013-02-08 07:45;303892;
2013-02-07;00:30:11;-11.66;164.98;10; ;Mw;6.1;SANTA CRUZ ISLANDS REGION;2013-02-07 07:41;303790;
2013-02-06;11:53:54;-11.25;165.81;10;f;Mw;6.0;SANTA CRUZ ISLANDS;2013-02-06 13:40;303701;
2013-02-06;06:35:20;-10.76;164.54;10; ;mb;6.1;SANTA CRUZ ISLANDS REGION;2013-02-06 08:17;303654;
2013-02-06;01:54:15;-10.46;165.73;10; ;Mw;7.0;SANTA CRUZ ISLANDS;2013-02-06 06:04;303596;
2013-02-06;01:23:20;-11.16;165.05;10; ;Mw;7.1;SANTA CRUZ ISLANDS;2013-02-06 07:20;303579;
2013-02-06;01:16:38;-10.96;164.83;10;f;mb;6.2;SANTA CRUZ ISLANDS REGION;2013-02-06 09:02;303669;
2013-02-06;01:12:25;-10.78;165.09;20;f;Mw;7.9;SANTA CRUZ ISLANDS;2013-02-06 07:35;303577;
2013-02-06;00:07:22;-10.82;165.25;10; ;Mw;6.0;SANTA CRUZ ISLANDS;2013-02-06 07:40;303569;
2013-02-02;18:58:07;-10.84;165.31;10;f;Mw;6.0;SANTA CRUZ ISLANDS;2013-02-04 07:59;303187;
2013-02-02;14:17:34;42.79;143.17;100; ;Mw;6.9;HOKKAIDO, JAPAN REGION;2013-02-04 07:56;303157;
2013-02-01;22:18:35;-11.07;165.40;18; ;M ;6.2;SANTA CRUZ ISLANDS;2013-02-02 19:43;303189;
2013-02-01;22:16:34;-10.84;165.44;10; ;Mw;6.3;SANTA CRUZ ISLANDS;2013-02-04 07:43;303078;
2013-02-01;05:36:41;-11.09;165.59;10;f;Mw;6.0;SANTA CRUZ ISLANDS;2013-02-01 07:37;302995;
2013-01-31;03:33:44;-10.61;166.37;10; ;Mw;6.1;SANTA CRUZ ISLANDS;2013-01-31 07:43;302845;
2013-01-30;23:03:43;-10.55;166.40;2; ;Mw;6.1;SANTA CRUZ ISLANDS;2013-01-31 07:29;302819;
2013-01-30;20:15:44;-28.06;-70.84;46; ;Mw;6.8;ATACAMA, CHILE;2013-01-31 08:16;302798;
2013-01-28;16:38:53;42.63;79.81;10; ;Mw;6.1;EASTERN KAZAKHSTAN;2013-01-29 08:08;302463;
2013-01-21;22:22:51;4.98;95.97;2; ;Mw;6.0;NORTHERN SUMATRA, INDONESIA;2013-01-22 07:45;301724;
2013-01-15;16:09:36;-62.49;-161.29;10;f;Mw;6.1;PACIFIC-ANTARCTIC RIDGE;2013-01-16 07:36;301092;
2013-01-09;01:41:54;25.37;95.09;99; ;Mw;6.0;MYANMAR;2013-01-09 02:25;300137;
2013-01-05;08:58:19;55.28;-134.67;10;f;Mw;7.5;SOUTHEASTERN ALASKA;2013-01-05 14:42;299637;
2012-12-21;22:28:09;-14.36;167.29;208; ;Mw;6.7;VANUATU;2012-12-22 17:48;297890;
2012-12-17;09:16:28;-0.64;123.93;20;f;Mw;6.1;SULAWESI, INDONESIA;2012-12-17 13:19;297373;
2012-12-15;19:30:03;-4.67;152.99;52; ;mb;6.1;NEW BRITAIN REGION, P.N.G.;2012-12-15 19:51;297189;
2012-12-15;04:49:29;52.27;174.06;24; ;Mw;6.0;NEAR ISLANDS, ALEUTIAN ISLANDS;2012-12-15 19:19;297108;
2012-12-14;10:36:01;31.19;-119.60;10;f;Mw;6.4;OFF W. COAST OF BAJA CALIFORNIA;2012-12-14 11:47;297045;
2012-12-11;06:18:27;0.61;126.29;30;f;mb;6.0;MOLUCCA SEA;2012-12-11 07:49;296696;
2012-12-10;16:53:10;-6.58;129.85;162; ;Mw;7.1;BANDA SEA;2012-12-10 17:28;296629;
2012-12-07;18:19:09;-38.65;175.94;189; ;Mw;6.3;NORTH ISLAND OF NEW ZEALAND;2012-12-07 20:38;296288;
2012-12-07;08:31:14;37.95;143.75;30;f;Mw;6.2;OFF EAST COAST OF HONSHU, JAPAN;2012-12-07 09:26;296235;
2012-12-07;08:18:23;37.92;144.02;30;f;Mw;7.3;OFF EAST COAST OF HONSHU, JAPAN;2012-12-07 09:27;296231;
2012-12-02;00:54:22;-16.96;167.66;29; ;Mw;6.4;VANUATU;2012-12-02 01:15;295556;
2012-11-29;11:10:28;-3.88;145.47;10;f;Mw;6.0;NEAR N COAST OF NEW GUINEA, PNG.;2012-11-29 12:18;295151;
2012-11-16;18:12:36;49.36;155.39;5;f;Mw;6.5;KURIL ISLANDS;2012-11-17 07:22;292973;
2012-11-15;09:20:23;18.48;-100.29;60; ;Mw;6.0;ESTADO DE MEXICO, MEXICO;2012-11-15 09:43;292753;
2012-11-14;19:02:05;-29.10;-71.23;60; ;Mw;6.1;ATACAMA, CHILE;2012-11-15 07:20;292678;
2012-11-13;04:31:27;-45.69;-77.07;10; ;Mw;6.0;OFF COAST OF AISEN, CHILE;2012-11-13 07:19;292363;
2012-11-12;20:42:13;57.78;-142.78;2; ;Mw;6.3;GULF OF ALASKA;2012-11-13 07:28;292325;
2012-11-11;22:15:01;14.23;-92.13;30;f;Mw;6.4;OFFSHORE GUATEMALA;2012-11-12 07:54;292184;
2012-11-11;01:12:38;23.07;96.05;10;f;Mw;6.8;MYANMAR;2012-11-11 08:43;292026;
2012-11-10;14:57:47;-8.89;-75.15;100; ;Mw;6.0;CENTRAL PERU;2012-11-11 09:20;291974;
2012-11-08;02:01:50;49.23;-128.46;10; ;Mw;6.2;VANCOUVER ISLAND, CANADA REGION;2012-11-08 07:12;291640;
2012-11-07;16:35:48;14.06;-91.79;30;f;Mw;7.3;OFFSHORE GUATEMALA;2012-11-08 07:54;291602;
2012-11-02;18:17:36;9.33;126.29;60; ;Mw;6.0;MINDANAO, PHILIPPINES;2012-11-02 20:09;290988;
2012-10-30;02:49:02;52.26;-132.08;10; ;Mw;6.2;QUEEN CHARLOTTE ISLANDS REGION;2012-10-30 07:51;290550;
2012-10-28;18:54:21;52.55;-132.73;10; ;Mw;6.4;QUEEN CHARLOTTE ISLANDS REGION;2012-10-29 07:17;290360;
2012-10-28;03:04:08;52.62;-132.17;10; ;Mw;7.7;QUEEN CHARLOTTE ISLANDS REGION;2012-10-28 18:49;290236;
2012-10-24;00:45:34;10.19;-85.25;20;f;Mw;6.4;COSTA RICA;2012-10-24 06:12;289746;
2012-10-23;08:53:39;29.11;139.20;446; ;Mw;6.0;IZU ISLANDS, JAPAN REGION;2012-10-23 10:59;289663;
2012-10-20;23:00:33;-13.50;166.63;40; ;Mw;6.2;VANUATU;2012-10-21 08:01;289390;
2012-10-17;04:42:31;4.13;124.64;342; ;Mw;6.1;CELEBES SEA;2012-10-17 06:46;288970;
2012-10-12;00:31:28;-4.91;134.05;10; ;Mw;6.6;NEAR S COAST OF PAPUA, INDONESIA;2012-10-12 07:22;288395;
2012-10-09;12:32:02;-61.11;154.15;2; ;Mw;6.4;BALLENY ISLANDS REGION;2012-10-09 15:02;288158;
2012-10-08;11:43:33;-4.54;129.33;10; ;Mw;6.3;BANDA SEA;2012-10-08 12:03;288048;
2012-10-08;06:26:22;25.12;-109.59;10; ;mb;5.7;GULF OF CALIFORNIA;2012-10-08 06:49;288032;
2012-10-01;22:21:46;39.90;143.10;10; ;Mw;6.1;OFF EAST COAST OF HONSHU, JAPAN;2012-10-02 07:02;287353;
2012-09-30;16:31:34;2.04;-76.42;149; ;Mw;7.2;COLOMBIA;2012-10-01 06:16;287209;
2012-09-27;23:53:49;-8.82;157.49;10;f;Mw;6.0;SOLOMON ISLANDS;2012-09-28 06:52;286895;
2012-09-26;23:39:54;51.57;-178.24;10; ;Mw;6.4;ANDREANOF ISLANDS, ALEUTIAN IS.;2012-09-27 12:49;286774;
2012-09-25;23:45:25;24.67;-110.18;10;f;Mw;6.3;GULF OF CALIFORNIA;2012-09-26 07:24;286650;
2012-09-14;04:51:50;-3.25;100.63;30; ;Mw;6.2;KEP. MENTAWAI REGION, INDONESIA;2012-09-14 07:18;285230;
2012-09-08;10:51:43;-3.13;135.15;10; ;Mw;6.0;PAPUA, INDONESIA;2012-09-08 16:47;284582;
2012-09-05;14:42:10;10.16;-85.39;40; ;Mw;7.6;COSTA RICA;2012-09-05 15:12;284235;
2012-09-05;13:09:10;-12.47;166.50;20;f;Mw;6.0;SANTA CRUZ ISLANDS;2012-09-05 15:38;284228;
2012-09-03;18:23:04;-10.85;113.91;10; ;Mw;6.3;SOUTH OF JAVA, INDONESIA;2012-09-03 19:53;283988;
2012-08-31;12:47:32;10.86;126.68;20;f;Mw;7.6;PHILIPPINE ISLANDS REGION;2012-08-31 13:35;283513;
2012-08-30;13:43:23;71.52;-10.61;2; ;Mw;6.7;JAN MAYEN ISLAND REGION;2012-08-31 06:57;283412;
2012-08-27;04:37:21;12.32;-88.56;25; ;Mw;7.4;OFFSHORE EL SALVADOR;2012-08-27 07:17;282957;
2012-08-26;15:05:37;2.24;126.87;80; ;Mw;6.6;MOLUCCA SEA;2012-08-26 15:45;282901;
2012-08-19;22:41:51;-4.81;144.58;80; ;Mw;6.2;NEAR N COAST OF NEW GUINEA, PNG.;2012-08-20 06:18;282270;
2012-08-18;09:41:52;-1.28;120.15;10; ;Mw;6.3;SULAWESI, INDONESIA;2012-08-18 13:31;282122;
2012-08-14;02:59:40;49.84;145.06;611; ;Mw;7.7;SEA OF OKHOTSK;2012-08-14 05:40;281628;
2012-08-12;10:47:05;35.76;82.68;2; ;Mw;6.2;XINJIANG-XIZANG BORDER REGION;2012-08-20 08:54;281478;
2012-08-11;12:34:36;38.48;46.75;10; ;Mw;6.3;NORTHWESTERN IRAN;2012-08-12 18:57;281314;
2012-08-11;12:23:18;38.41;46.81;10;f;Mw;6.4;NORTHWESTERN IRAN;2012-08-12 19:01;281303;
2012-08-10;18:37:43;52.69;-167.43;10; ;Mw;6.2;FOX ISLANDS, ALEUTIAN ISLANDS;2012-08-11 16:16;281222;
2012-08-02;09:56:44;-4.67;153.27;67; ;Mw;6.0;NEW IRELAND REGION, P.N.G.;2012-08-02 11:04;280322;
2012-08-02;09:38:32;-8.45;-74.34;153; ;Mw;6.0;CENTRAL PERU;2012-08-02 12:11;280309;
2012-07-28;20:03:58;-4.60;153.17;50;f;Mw;6.5;NEW IRELAND REGION, P.N.G.;2012-08-20 07:38;279774;
2012-07-26;05:33:33;-17.76;66.44;10; ;Mw;6.7;MAURITIUS - REUNION REGION;2012-08-20 07:32;279518;
2012-07-25;11:20:28;-9.71;159.82;20; ;Mw;6.3;SOLOMON ISLANDS;2012-07-25 13:28;279423;
2012-07-25;00:27:42;2.72;96.13;2; ;Mw;6.4;SIMEULUE, INDONESIA;2012-07-25 06:14;279358;
2012-07-20;06:10:25;49.42;155.92;20;f;Mw;6.0;KURIL ISLANDS;2012-08-20 07:19;278716;
2012-07-08;11:33:01;45.49;151.31;10;f;Mw;6.0;KURIL ISLANDS;2012-07-09 06:49;277210;
2012-07-06;02:28:23;-14.64;167.27;157; ;Mw;6.3;VANUATU;2012-07-06 03:03;276882;
2012-07-03;10:36:15;-40.04;173.78;220; ;Mw;6.2;COOK STRAIT, NEW ZEALAND;2012-07-03 11:19;276533;
2012-06-29;21:07:31;43.49;84.77;2; ;Mw;6.3;NORTHERN XINJIANG, CHINA;2012-07-02 07:26;275952;
2012-06-24;03:15:01;57.62;163.22;10; ;Mw;6.1;NEAR EAST COAST OF KAMCHATKA;2012-06-24 07:43;274878;
2012-06-23;04:34:53;2.98;97.90;93; ;Mw;6.1;NORTHERN SUMATRA, INDONESIA;2012-06-23 05:41;274766;
2012-06-19;15:56:31;53.35;171.63;10; ;Mw;6.0;NEAR ISLANDS, ALEUTIAN ISLANDS;2012-06-20 06:36;274277;
2012-06-17;20:32:23;38.97;141.83;60; ;Mw;6.4;NEAR EAST COAST OF HONSHU, JAPAN;2012-06-17 21:01;273997;
2012-06-07;16:03:20;-15.88;-72.55;114; ;Mw;6.1;SOUTHERN PERU;2012-06-08 07:10;272223;
2012-06-05;19:31:33;35.08;141.20;10; ;Mw;6.1;NEAR EAST COAST OF HONSHU, JAPAN;2012-06-06 06:12;271945;
2012-06-04;03:15:24;5.59;-82.58;2; ;Mw;6.2;SOUTH OF PANAMA;2012-06-04 08:28;271643;
2012-06-04;00:45:15;5.36;-82.70;1; ;Mw;6.2;SOUTH OF PANAMA;2012-06-04 08:23;271621;
2012-06-02;07:52:53;-22.02;-63.55;513; ;Mw;6.0;SALTA, ARGENTINA;2012-06-02 10:26;271277;
2012-05-28;05:07:24;-28.03;-63.17;593; ;Mw;6.7;SANTIAGO DEL ESTERO, ARGENTINA;2012-05-28 17:38;269932;
2012-05-26;21:48:08;26.96;140.09;471; ;Mw;6.0;BONIN ISLANDS, JAPAN REGION;2012-05-27 06:57;269697;
2012-05-24;22:47:45;73.04;5.77;4; ;Mw;6.2;GREENLAND SEA;2012-05-24 23:08;269270;
2012-05-23;22:59:52;-50.50;139.52;10; ;Mw;6.0;WESTERN INDIAN-ANTARCTIC RIDGE;2012-05-24 01:32;268979;
2012-05-23;15:02:27;41.43;142.01;60; ;Mw;6.0;HOKKAIDO, JAPAN REGION;2012-05-23 16:10;268920;
2012-05-20;07:20:42;39.85;143.10;40;f;Mw;6.3;OFF EAST COAST OF HONSHU, JAPAN;2012-05-21 08:54;268022;
2012-05-20;07:19:55;39.56;143.25;10;f;Mw;6.0;OFF EAST COAST OF HONSHU, JAPAN;2012-05-20 07:47;267625;
2012-05-20;02:03:53;44.90;11.24;10; ;Mw;6.1;NORTHERN ITALY;2012-05-20 03:48;267440;
2012-05-18;02:00:38;-44.81;-80.35;10;f;Mw;6.4;OFF COAST OF AISEN, CHILE;2012-05-18 11:57;267128;
2012-05-14;10:00:40;-17.70;-69.66;104; ;Mw;6.2;TARAPACA, CHILE;2012-05-14 10:53;266508;
2012-05-01;22:43:40;14.50;-92.90;60; ;Mw;6.0;OFFSHORE CHIAPAS, MEXICO;2012-05-02 08:05;264638;
2012-04-28;10:08:04;-18.59;-174.67;100; ;Mw;6.6;TONGA;2012-04-28 10:53;264229;
2012-04-23;17:36:21;-28.47;-177.30;113; ;Mw;6.0;KERMADEC ISLANDS REGION;2012-04-24 07:09;263554;
2012-04-21;01:25:13;-1.56;134.24;10; ;Mw;6.0;NEAR N COAST OF PAPUA, INDONESIA;2012-04-23 06:44;263172;
2012-04-21;01:16:52;-1.61;134.34;10; ;Mw;6.6;NEAR N COAST OF PAPUA, INDONESIA;2012-04-21 01:42;263162;
2012-04-17;19:03:55;-59.13;-16.61;2; ;Mw;6.2;EAST OF SOUTH SANDWICH ISLANDS;2012-04-18 06:23;262675;
2012-04-17;07:13:50;-5.48;147.12;211; ;Mw;6.8;EASTERN NEW GUINEA REG., P.N.G.;2012-04-17 13:23;262604;
2012-04-17;03:50:15;-32.61;-71.48;30; ;Mw;6.7;OFFSHORE VALPARAISO, CHILE;2012-04-17 05:46;262569;
2012-04-15;05:57:38;2.62;90.29;10; ;Mw;6.2;OFF W COAST OF NORTHERN SUMATRA;2012-04-15 10:16;262333;
2012-04-14;22:05:25;-18.95;168.80;3; ;Mw;6.3;VANUATU;2012-04-14 22:55;262301;
2012-04-14;10:56:18;-57.63;-65.33;10; ;Mw;6.2;DRAKE PASSAGE;2012-04-14 22:48;262229;
2012-04-12;07:15:48;28.70;-113.12;10;f;Mw;7.0;GULF OF CALIFORNIA;2012-04-12 11:12;261913;
2012-04-12;07:06:01;28.87;-113.05;10; ;Mw;6.0;GULF OF CALIFORNIA;2012-04-12 09:15;261907;
2012-04-11;22:55:11;18.29;-102.74;20;f;Mw;6.7;MICHOACAN, MEXICO;2012-04-12 06:47;261851;
2012-04-11;22:41:48;43.62;-127.55;20; ;Mw;6.0;OFF COAST OF OREGON;2012-04-12 07:10;261843;
2012-04-11;10:43:09;0.81;92.45;10; ;Mw;8.0;OFF W COAST OF NORTHERN SUMATRA;2012-04-11 13:06;261684;
2012-04-11;09:27:58;1.17;91.68;10; ;mb;6.3;NORTH INDIAN OCEAN;2012-04-11 10:31;261647;
2012-04-11;08:38:35;2.37;93.17;10;f;Mw;8.4;OFF W COAST OF NORTHERN SUMATRA;2012-04-13 09:58;261636;
2012-04-06;16:15:57;-4.50;153.52;100; ;Mw;6.1;NEW IRELAND REGION, P.N.G.;2012-04-06 19:48;261199;
2012-04-02;17:36:43;16.50;-98.35;10; ;Mw;6.0;GUERRERO, MEXICO;2012-04-03 07:04;260826;
2012-03-27;11:00:43;39.90;142.08;10; ;Mw;6.0;NEAR EAST COAST OF HONSHU, JAPAN;2012-03-27 14:49;260229;
2012-03-26;18:12:54;10.13;-104.09;10;f;Mw;6.0;NORTHERN EAST PACIFIC RISE;2012-03-27 07:08;260174;
2012-03-25;22:37:01;-35.18;-72.06;1; ;Mw;7.1;MAULE, CHILE;2012-03-26 06:25;260068;
2012-03-21;22:15:07;-6.24;145.98;122; ;Mw;6.6;NEW GUINEA, PAPUA NEW GUINEA;2012-03-22 07:51;259584;
2012-03-20;18:02:49;16.69;-98.24;19; ;Mw;7.4;GUERRERO, MEXICO;2012-03-21 05:12;259440;
2012-03-20;17:56:19;-3.81;140.27;72; ;Mw;6.1;PAPUA, INDONESIA;2012-03-20 18:30;259438;
2012-03-14;21:13:11;-5.60;151.07;46; ;Mw;6.2;NEW BRITAIN REGION, P.N.G.;2012-03-15 07:41;258717;
2012-03-14;12:05:04;35.71;140.74;10; ;Mw;6.0;NEAR EAST COAST OF HONSHU, JAPAN;2012-03-16 15:00;258670;
2012-03-14;10:49:24;40.83;144.81;10;f;Mw;6.0;OFF EAST COAST OF HONSHU, JAPAN;2012-03-14 12:27;258647;
2012-03-14;09:08:35;40.95;144.91;10; ;Mw;6.9;OFF EAST COAST OF HONSHU, JAPAN;2012-03-14 11:45;258631;
2012-03-09;07:09:53;-19.10;169.71;29; ;Mw;6.7;VANUATU;2012-03-09 14:15;258026;
2012-03-05;07:46:08;-28.22;-63.29;540; ;Mw;6.1;SANTIAGO DEL ESTERO, ARGENTINA;2012-03-05 11:40;257534;
2012-03-03;12:19:54;-22.14;170.35;10; ;Mw;6.6;SOUTHEAST OF LOYALTY ISLANDS;2012-03-05 07:35;257312;
2012-02-26;06:17:19;51.72;95.99;10; ;Mw;6.6;SOUTHWESTERN SIBERIA, RUSSIA;2012-02-27 10:22;256522;
2012-02-26;05:21:29;-24.52;-177.27;46; ;Mw;6.0;SOUTH OF FIJI ISLANDS;2012-02-27 09:02;256495;
2012-02-14;08:19:57;-10.39;161.12;60; ;Mw;6.4;SOLOMON ISLANDS;2012-02-14 12:18;255223;
2012-02-10;01:47:33;-17.94;-178.52;570; ;Mw;6.0;FIJI REGION;2012-02-10 02:30;254688;
2012-02-06;10:10:26;9.93;123.11;50; ;Mw;6.1;NEGROS- CEBU REG, PHILIPPINES;2012-02-06 12:03;254241;
2012-02-06;03:49:17;10.06;123.27;40; ;Mw;6.7;NEGROS- CEBU REG, PHILIPPINES;2012-02-06 09:41;254200;
2012-02-05;16:40:40;-17.94;167.22;10; ;Mw;6.1;VANUATU;2012-02-05 17:19;254129;
2012-02-05;00:15:41;-18.93;168.94;162; ;Mw;6.1;VANUATU;2012-02-06 08:52;254035;
2012-02-03;03:46:24;-17.38;167.28;30; ;mb;6.0;VANUATU;2012-02-03 04:13;253757;
2012-02-02;13:34:39;-17.71;167.19;10;f;Mw;7.1;VANUATU;2012-02-02 15:04;253695;
2012-01-30;05:11:01;-14.15;-75.73;38; ;Mw;6.3;NEAR COAST OF CENTRAL PERU;2012-01-30 05:47;253303;
2012-01-24;00:52:05;-24.99;178.56;584; ;Mw;6.4;SOUTH OF FIJI ISLANDS;2012-01-24 08:05;252165;
2012-01-23;16:04:51;-36.35;-73.27;10; ;Mw;6.2;OFFSHORE BIO-BIO, CHILE;2012-01-24 07:34;252096;
2012-01-22;05:53:44;-56.71;-25.05;33;f;Mw;6.0;SOUTH SANDWICH ISLANDS REGION;2012-01-22 12:52;251910;
2012-01-21;18:47:15;14.97;-93.08;68; ;Mw;6.3;OFFSHORE CHIAPAS, MEXICO;2012-01-21 23:07;251867;
2012-01-19;06:48:47;-46.68;165.72;10; ;Mw;6.0;OFF W. COAST OF S. ISLAND, N.Z.;2012-01-19 15:51;251551;
2012-01-15;13:40:17;-60.77;-55.91;2; ;Mw;6.6;SOUTH SHETLAND ISLANDS;2012-01-16 09:06;251133;
2012-01-10;18:36:59;2.49;93.23;10; ;Mw;7.2;OFF W COAST OF NORTHERN SUMATRA;2012-01-11 08:07;250640;
2012-01-09;04:07:16;-10.54;165.20;30; ;Mw;6.6;SANTA CRUZ ISLANDS;2012-01-09 04:25;250500;
2012-01-01;05:27:56;31.48;138.12;365; ;Mw;7.0;IZU ISLANDS, JAPAN REGION;2012-01-01 05:53;249698;
2011-12-27;15:21:57;51.84;95.85;10;f;mb;6.5;SOUTHWESTERN SIBERIA, RUSSIA;2011-12-27 15:45;249248;
2011-12-26;04:48:07;-16.16;-173.80;69; ;Mw;6.1;TONGA;2011-12-26 11:45;249106;
2011-12-15;10:10:08;-32.72;-178.92;39; ;Mw;6.0;SOUTH OF KERMADEC ISLANDS;2011-12-15 12:06;248076;
2011-12-14;05:04:57;-7.53;146.78;125; ;Mw;7.1;EASTERN NEW GUINEA REG., P.N.G.;2011-12-14 07:26;247937;
2011-12-13;07:52:12;0.03;123.13;165; ;Mw;6.1;MINAHASA, SULAWESI, INDONESIA;2011-12-13 08:21;247851;
2011-12-11;09:54:55;-56.07;-28.32;122; ;Mw;6.3;SOUTH SANDWICH ISLANDS REGION;2011-12-11 23:48;247650;
2011-12-11;01:47:26;18.07;-99.78;61; ;Mw;6.7;GUERRERO, MEXICO;2011-12-11 02:11;247607;
2011-12-07;22:23:07;-27.86;-71.04;2; ;Mw;6.1;ATACAMA, CHILE;2011-12-08 07:43;247249;
2011-11-30;00:27:09;15.52;119.04;20;f;Mw;6.0;LUZON, PHILIPPINES;2011-11-30 07:47;246315;
2011-11-28;12:26:49;-5.51;153.70;52; ;Mw;6.1;NEW IRELAND REGION, P.N.G.;2011-11-28 13:23;246160;
2011-11-24;10:25:34;41.89;142.70;42; ;Mw;6.2;HOKKAIDO, JAPAN REGION;2011-11-28 09:38;245757;
2011-11-23;19:24:32;37.42;141.40;38; ;Mw;6.1;NEAR EAST COAST OF HONSHU, JAPAN;2011-11-24 08:33;245687;
2011-11-22;18:48:18;-15.27;-65.07;572; ;Mw;6.6;BENI, BOLIVIA;2011-11-22 19:36;245561;
2011-11-14;04:05:13;-0.91;126.95;30; ;Mw;6.3;MOLUCCA SEA;2011-11-14 09:36;244412;
2011-11-11;10:41:38;-55.91;-124.50;10;f;Mw;6.0;SOUTHERN EAST PACIFIC RISE;2011-11-14 08:18;244130;
2011-11-08;02:59:07;27.35;125.76;220; ;Mw;6.9;NORTHEAST OF TAIWAN;2011-11-08 12:37;243537;
2011-11-07;22:35:26;11.60;-85.80;183; ;Mw;6.0;NICARAGUA;2011-11-08 03:26;243512;
2011-11-02;14:59:28;-55.21;-128.87;10;f;Mw;6.3;PACIFIC-ANTARCTIC RIDGE;2011-11-03 07:51;242462;
2011-11-01;12:32:02;19.98;-109.15;10; ;Mw;6.3;REVILLA GIGEDO ISLANDS REGION;2011-11-01 20:28;242231;
2011-10-28;18:54:34;-14.51;-76.09;26; ;Mw;6.9;NEAR COAST OF CENTRAL PERU;2011-11-02 10:22;241396;
2011-10-27;00:15:25;-17.87;-179.55;619; ;Mw;6.0;FIJI REGION;2011-10-27 07:58;240994;
2011-10-23;20:45:37;38.64;43.22;10; ;Mw;6.0;EASTERN TURKEY;2011-10-23 21:02;240073;
2011-10-23;10:41:23;38.78;43.40;10;f;Mw;7.2;EASTERN TURKEY;2011-11-03 11:52;239856;
2011-10-21;17:57:18;-28.89;-176.14;40; ;Mw;7.4;KERMADEC ISLANDS REGION;2011-10-21 20:41;239699;
